sample	read_num	uniq_num	unmap	rRNA	spikein	univec	pri_miRNA	lncRNA	mRNA	piRNA	snoRNA	snRNA	srpRNA	tRNA	tucpRNA	Y_RNA	intron_for	intron_rev	promoter_for	promoter_rev	enhancer_for	enhancer_rev	repeats_for	repeats_rev	passQC
SRR10080646	9118679	3460860	0.483447218615767	0.000180947262207607	0	0.000225471255211418	1.08568357324564e-05	0.0227676618510203	0.031650856445325	0	8.77320059188398e-07	4.28790178928329e-05	2.57712767386592e-05	1.0966500739855e-07	0.00132124400913773	1.0966500739855e-07	0.00549904213099288	0.256018004362255	0.0155714440655275	0.0148473260216749	0.0534859270734281	0.106862408469472	0.00139460989908736	0.00664723475845569	TRUE
SRR10080647	7937914	3529679	0.375271765352963	0.000130134944772644	0	0.000264679108390441	1.43614556670682e-05	0.0245555696370608	0.0358206198757003	0	3.77933043870216e-07	1.19678797225568e-05	3.91790588812124e-05	2.51955362580144e-07	0.0012790513981381	0	0.00459692559027472	0.300027815872029	0.0139616025066535	0.0166844841100571	0.0473087765879046	0.169479160394028	0.00120220501255116	0.00935107132679946	TRUE
SRR10080648	5159425	1674111	0.452003469378855	0.169203544968674	3.87640095553284e-07	0.000351395746619052	9.69100238883209e-07	0.0883247648720545	0.210382746139347	0	1.74438042998978e-06	0.000237429558526386	9.88482243660873e-06	1.8412904538781e-05	0.000983249102370904	3.27555880742525e-05	0.00476603497482762	0.00639237899572142	0.00510851499924895	0.00882501441536605	0.0271590341947019	0.0237088435242299	0.00166937207150022	0.000820052622142971	TRUE
SRR10080650	9232159	3502836	0.490992518651379	0.000191396183709574	0	0.000260719079903195	3.14119373377343e-06	0.0214899895029971	0.0404592251931536	0	0	2.76208414521457e-05	2.81624265786584e-05	1.08317025302532e-07	0.00138331673013864	1.08317025302532e-07	0.0063524685829176	0.193380984881218	0.0170497496847704	0.0185154956711642	0.0633070769253433	0.135708234661036	0.00147441134841807	0.00937527180803537	TRUE
SRR10080651	9170730	4134018	0.386106667626241	0.000228989404333134	0	0.00038721017846998	1.16675553636406e-05	0.0258531218343578	0.0538070578896118	0	0	2.34441533007732e-05	4.36170293967874e-05	0	0.00130829279675664	1.09042573491968e-07	0.00524320310378781	0.2635044320354	0.0148691543639383	0.0176550830740846	0.0484481606153491	0.169764457137	0.00141210132672099	0.0113332308333143	TRUE
SRR10080652	9470986	4082332	0.362963898373411	0.000131031763746668	0	0.000277056686600529	9.92504898645189e-06	0.0263468872195567	0.0238073417065552	0	1.05585627515446e-06	1.66825291474404e-05	3.93834390632612e-05	0	0.00133491908867778	2.11171255030891e-07	0.00483603291146244	0.300132108737147	0.0147206426025759	0.0179813379515079	0.052383986207983	0.183559979921837	0.00117896911683747	0.0102785496673736	TRUE
SRR10080653	8460410	3034752	0.326703552191915	0.0202178145030796	0	8.81753957550521e-05	2.00935888449851e-06	0.0733574377601086	0.504455812425166	2.36395162882177e-07	2.36395162882177e-06	0.000122570891954409	1.54838831687826e-05	3.98325849456468e-05	0.00107819833790561	6.25265205823358e-05	0.0184608074549579	0.0141597156638981	0.00255141299298734	0.00524135355142363	0.0145028432428216	0.0166857161768756	0.00168691588232722	0.000565220834451285	TRUE
SRR10080654	6391405	2750077	0.404545479436837	0.000277873174990475	0	0.00064039127547073	2.26867175527134e-05	0.0201512812910463	0.0486060576665068	0	0	1.53330918632132e-05	2.26867175527134e-05	3.12920242106391e-07	0.00162217853507953	0	0.00570250203202582	0.358981006523605	0.0125833052357033	0.0121783864424176	0.0405043961382513	0.0846633877840631	0.00286024747297347	0.00662248754381861	TRUE
SRR10080655	8563296	3273109	0.479439809157595	0.000139665848290191	0	0.000296731538884093	7.00664790753467e-06	0.018113936502954	0.0500450994570315	0	3.50332395376733e-07	1.22616338381857e-05	2.23044958389854e-05	1.16777465125578e-07	0.000832740103810495	0	0.00397276936357216	0.259018256521788	0.0110639641558577	0.0126369566110993	0.0367321181003203	0.118262173817184	0.000972522729565812	0.00843121620460159	TRUE
SRR10080656	8460016	3489393	0.462847824401278	0.000213001961225605	0	0.000770920527809876	6.97398208230339e-06	0.0272754803300608	0.0530534457618047	0	1.18203086140735e-07	1.99763215577843e-05	3.09692085688727e-05	0	0.00138096665538221	0	0.00654466847344024	0.209188729666705	0.0171453576447137	0.0176558767737555	0.0544039160209626	0.137027045811734	0.00213214726780659	0.0103025809880265	TRUE
SRR10080658	7824962	3303492	0.425818553495851	0.000106709783382974	0	0.000448692274799545	8.17895345689858e-06	0.0158076167015252	0.0404312506565527	0	0	1.76358683914376e-05	2.17253451198868e-05	1.2779614776404e-07	0.000975979180473975	0	0.00369164732045983	0.337419785552952	0.0104196033156455	0.0124202520088915	0.0369735980826488	0.106773298068412	0.00127131607795667	0.00739402951733184	TRUE
SRR10080660	7227615	2890472	0.448470346027009	6.4890008668143e-05	0	0.000190934353863619	7.60970250905728e-06	0.0223869146322819	0.0312560920857019	0	2.21373163899848e-06	8.71656832855652e-06	2.1168808797923e-05	0	0.00125241867476339	0	0.00611238977172968	0.262431659683035	0.0156566170168168	0.0157661967329472	0.0566967111557547	0.13068847745764	0.00194946742459304	0.00703717616392129	TRUE
SRR10080663	5e+06	1678730	0.49112	0.108134	8e-07	0.000342	1.6e-06	0.0397642	0.2570028	0	4.2e-06	0.000197	7.8e-06	4.2e-06	0.0014238	7.2e-06	0.0098748	0.0132038	0.0074822	0.011754	0.0308376	0.0250838	0.0023138	0.0014404	TRUE
SRR10080664	7798219	3401367	0.408292970484671	8.97640858765316e-05	0	0.000316097816693786	1.55163634158005e-05	0.0173353684988842	0.0508608439952764	0	3.84703225185135e-07	2.33386623278982e-05	2.30821935111081e-05	0	0.000968041548974195	0	0.00435804636930561	0.344516100407029	0.0112457729130203	0.0117283189918108	0.0435332734307667	0.0993389644481644	0.00116885663252084	0.0061852584545266	TRUE
SRR10080666	5e+06	1726123	0.4752666	0.0749916	1e-06	0.0344326	1.4e-06	0.0810116	0.2472668	0	9.2e-06	0.0004942	1.88e-05	1.9e-05	0.0011676	3.04e-05	0.0094326	0.0090564	0.0059318	0.0088202	0.0260546	0.022794	0.0021176	0.001082	TRUE
SRR10080667	7691550	3733608	0.313722461662474	3.78337266220723e-05	0	0.000442953630932647	2.75627149274203e-05	0.00999980498079061	0.0505753716741099	0	6.50064031307084e-07	6.76066592559367e-06	7.93078118194642e-06	0	0.000522911506783418	1.30012806261417e-07	0.0031145867867985	0.51033783827707	0.00651169140160306	0.00773212161397898	0.0223909355071475	0.0694287887356905	0.00104218265499152	0.00409748360213481	TRUE
SRR10080668	6972955	2945981	0.428214293653121	0.000104977014766337	0	0.000231895946553506	5.30621522726018e-06	0.0202832228230356	0.060818978467522	0	2.86822444716766e-07	1.31938324569713e-05	3.94380861485554e-05	1.43411222358383e-07	0.00105880505467194	0	0.00390351006137283	0.285274033748963	0.0124539739608244	0.013142491239367	0.0413737074167265	0.121770755726948	0.00122501866138531	0.0100859678572427	TRUE
SRR10080669	5e+06	2054892	0.4627722	0.0483364	0	0.0053222	8e-07	0.0872944	0.2858856	4e-07	2.6e-06	0.0002122	2.04e-05	1.16e-05	0.0015488	1.56e-05	0.0175576	0.0162526	0.0062308	0.0101422	0.0270212	0.0277268	0.0024866	0.001159	TRUE
SRR10080670	5e+06	2152550	0.4475832	0.0470934	0	0.0087086	1.6e-06	0.086638	0.2868488	0	8.8e-06	0.0004942	1.48e-05	1.92e-05	0.0014688	3.22e-05	0.0356368	0.010333	0.0056852	0.0097772	0.0278192	0.0280572	0.0025912	0.0011886	TRUE
SRR10080671	8487101	3892552	0.350002786581661	9.23754766203442e-05	0	0.000495693405793097	6.00911901484382e-06	0.0192832629186338	0.0479280263072161	0	9.42606904289227e-07	1.72025760032784e-05	2.58038640049176e-05	0	0.000909969140228212	1.17825863036153e-07	0.00376430067227903	0.390092447350397	0.0101915836750382	0.0123822021206063	0.0357198529863142	0.119922220791293	0.00128324147432675	0.00788196110780348	TRUE
SRR10080672	7396286	1473875	0.695386306046034	0.0707264429742171	9.46420946945535e-07	0.000415749201693931	3.78568378778214e-06	0.0828883577514444	0.0789181218790079	0	0.00017265422132135	0.00104728237929144	2.62293805296334e-05	3.66400109460343e-05	0.00577762947511765	5.43516029531578e-05	0.00250828591539051	0.00587822050147872	0.00369874826365557	0.0068977862673239	0.0196609487518465	0.0187154742258479	0.0059132380765157	0.00127280097064932	TRUE
SRR10080673	5e+06	2353580	0.397509	0.0632746	2e-07	0.0002138	6e-07	0.1177304	0.3188952	0	1.8e-06	0.0003168	1.26e-05	1.42e-05	0.0015772	1.78e-05	0.0101832	0.012588	0.0050918	0.0113044	0.0291488	0.0295266	0.0017298	0.0008632	TRUE
SRR10080674	5e+06	1346624	0.5945214	0.0986652	1e-06	0.0032352	2e-07	0.085647	0.1293898	0	4.34e-05	0.0004628	9.6e-06	1.42e-05	0.0023708	2.26e-05	0.0025924	0.006158	0.0065008	0.0102666	0.0298838	0.0251568	0.0037122	0.0013462	TRUE
SRR10080675	5e+06	1785550	0.5066846	0.0787188	0	0.0001896	0	0.1257878	0.1941784	0	4.6e-06	0.0003428	4.6e-06	4.2e-06	0.001841	5.4e-06	0.0020904	0.0063408	0.0066218	0.012269	0.0327192	0.0293708	0.0018498	0.0009764	TRUE
SRR10080676	8451263	3093673	0.439650854552746	0.143353247910993	1.18325509453439e-07	0.000127554899190807	2.36651018906878e-07	0.119250696611856	0.197133611863694	0	2.48483569852222e-06	0.00026493081566625	3.66809079305661e-06	7.92780913338042e-06	0.00176139353372389	1.20692019642508e-05	0.00402555215711545	0.00720531357265772	0.00712094748441742	0.0121637440463041	0.034911113285671	0.029441043309148	0.00264504843832218	0.000918442604377594	TRUE
SRR10080677	11972820	4675848	0.441316415013339	0.000105990067502894	0	0.000170720014165418	4.59373815024363e-06	0.0273308209761777	0.0324180936487812	0	4.17612559113058e-07	2.04630153965398e-05	3.28243471462863e-05	0	0.00130754492258298	2.50567535467835e-07	0.00514172935031179	0.210786848879378	0.01847877108317	0.0180490477598427	0.0672948394780845	0.166023543325633	0.00122427297829584	0.0102928132219477	TRUE
SRR9624842	9244974	2532822	0.57928621540742	0.000988212622339446	0	0.00224359744007933	6.27367908227757e-06	0.0262490732802494	0.00984015747367164	0	0	0.000184532698523544	3.40725674296109e-05	1.08166880728924e-07	0.00421191016870356	6.49001284373542e-07	0.0115098214446033	0.101969675631321	0.0166492626155574	0.0196736086007381	0.0598937325296967	0.149395877154441	0.00833241932319117	0.00953080019478692	TRUE
SRR9624843	7905266	1784262	0.615502881243971	0.00061060563932953	0	0.000954553584914157	2.65645710087428e-06	0.0219578949019552	0.00449978533296666	0	0	9.09520312156479e-05	3.09919995101999e-05	0	0.00632439186739573	1.26497957184489e-07	0.0114987908060273	0.0707123580661296	0.013970434391455	0.0171707062102654	0.0480647963016045	0.132295611558169	0.0468587647778076	0.00945369833222563	TRUE
SRR9624844	5e+06	1529687	0.522143	0.130461	0	0.0004012	4e-07	0.0606348	0.167971	4e-07	7.2e-06	0.0003468	1.58e-05	1.6e-05	0.0009056	1.02e-05	0.003322	0.008118	0.0094744	0.0154304	0.0436952	0.0339878	0.00173	0.0013288	TRUE
SRR9624845	8159805	2662752	0.455923395228195	0.00121890167718469	0	0.0142982583529876	6.25014936018692e-06	0.0343989837992452	0.00825424136973862	0	0	0.00011188992874217	3.24762662833242e-05	6.12759741194796e-07	0.00524926759891934	4.28931818836357e-06	0.0158873894658022	0.114837180545368	0.0195812277376727	0.0232474918211894	0.0701498381395144	0.202202871269595	0.0212611698441323	0.0133342647281399	TRUE
SRR9624846	5876919	2045276	0.496114545733913	0.111878179706067	1.70157186103807e-07	0.000246387605478313	1.19110030272665e-06	0.10006195423146	0.157703551810056	0	1.75261901686921e-05	0.000477461064207283	2.28010629379102e-05	5.51309282976335e-05	0.0019978155220448	4.6793226178547e-05	0.00311779012098006	0.00793408927364832	0.0101073368545661	0.0171593312754523	0.0508489227093312	0.0377655366698095	0.00257311696826177	0.00187036778965305	TRUE
SRR9624847	6191846	1226987	0.686321655932657	0.000731284337498058	0	0.000745335074548043	1.61502724712469e-06	0.0200639679992041	0.00484330521140222	0	0	9.69016348274812e-06	2.47099168810077e-05	1.13051907298728e-06	0.00237150600967789	1.93803269654962e-06	0.00927187142574282	0.0681694925875094	0.0115897585308162	0.0149784087007332	0.0425396561865395	0.12792130166028	0.00199585067199669	0.00841752201201386	TRUE
SRR9624848	7593997	2584010	0.513720113400097	0.0005237031302488	0	0.000269423335300238	3.68712286823395e-06	0.0272750963688819	0.019533586858146	0	1.31682959579784e-07	5.82038681342645e-05	3.98999367526745e-05	2.63365919159568e-07	0.00218422525054988	0	0.0103749053364124	0.15169903280183	0.0190975845789773	0.0207588967970359	0.0650814057471974	0.159143465555754	0.00160047469073269	0.00863590017220181	TRUE
SRR9624849	5e+06	1175261	0.6248554	0.106991	0	0.0006026	1.4e-06	0.0676762	0.1146662	2e-07	1.24e-05	0.0004258	2.48e-05	6e-05	0.001067	3.98e-05	0.0046652	0.0054152	0.0063464	0.0108252	0.030234	0.0239626	0.00124	0.0008886	TRUE
SRR9624851	6903714	1946469	0.556698756640266	0.000813475181619633	0	0.00219577462218163	3.47638966504116e-06	0.0263397353946006	0.0076807932657697	0	5.79398277506861e-07	0.000110954770142564	1.18776646888906e-05	0	0.00525123143861406	1.44849569376715e-07	0.0145946080616897	0.107256181238099	0.0176026990689359	0.0217513355854544	0.0615451335324725	0.145598731349532	0.0225117958246822	0.0100327157237394	TRUE
SRR9624852	6075447	967402	0.789742548984462	0.0323041251121111	0	0.00015044160536665	1.64596942414278e-07	0.0273747758806883	0.0614395944858049	0	0.000131842150873837	0.00141520451087797	1.64596942414278e-05	5.92548992691402e-06	0.00205844936183296	3.29193884828557e-06	0.00243488256913442	0.00370491257680299	0.00697463083786263	0.00858191998053806	0.0307090161431743	0.024346356737208	0.00475224292138504	0.00385321442191826	TRUE
SRR9624853	5e+06	941894	0.6921092	0.092886	4e-07	0.0008566	0	0.042794	0.0941478	4e-07	7.2e-06	0.0002318	7.6e-06	1.72e-05	0.001169	1.18e-05	0.002429	0.0057886	0.005659	0.0104852	0.0289586	0.0208438	0.000913	0.0006838	TRUE
SRR9624854	6599602	2321399	0.445377312147005	0.00144675391031156	0	0.00233862587471184	4.39420437777915e-06	0.0332486716623215	0.02154084443274	0	1.51524288888936e-07	0.000145917890200045	5.12152096444604e-05	0	0.0033129270522677	9.09145733333616e-07	0.0130597269350485	0.169925550055897	0.0191499426783615	0.0218032845010957	0.0649001257954646	0.187307204282925	0.00455815365835697	0.0118282890392481	TRUE
SRR9624855	8550448	2320338	0.561742028020052	0.00106988546097234	0	0.00229438270368991	3.85944689681757e-06	0.0271321455905001	0.0118894355009235	0	0	0.000132273770918202	1.70751286950111e-05	0	0.00287867957328084	3.74249396055037e-06	0.0103153659317032	0.129168202648563	0.0141576207468895	0.0174294960919007	0.048548333373877	0.157824478904497	0.00464244680512647	0.0107505478075535	TRUE
SRR9624856	9454140	1546098	0.713973560789242	0.000807582709796978	0	0.000400142159942628	7.40416367855775e-07	0.0184276941107282	0.00428923201898851	0	0	4.23095067346157e-05	2.47510614397502e-05	3.17321300509618e-07	0.00163621439919443	9.51963901528854e-07	0.00652412593847775	0.0752049366732458	0.00968549228168823	0.0119636476718136	0.0342635078388939	0.113764128730905	0.00159157786958941	0.0073990865377496	TRUE
SRR9624857	6139210	1216497	0.686662616199804	0.000449080582029284	0	0.0115099499772772	0	0.0149432907491355	0.00937026099449278	0	0	4.60971362764916e-05	3.02970577647613e-05	0	0.00331752782524136	0	0.00930510603155781	0.087438774695767	0.00967062537362299	0.0114729745358116	0.0334847643263547	0.0990949975648333	0.0166501878906244	0.00655344905940667	TRUE
SRR9624858	10273016	3366770	0.504725486653579	0.000826144921802906	0	0.000646061487687744	3.21229909502721e-06	0.0291108278231047	0.0104673252723446	0	9.73423968190062e-08	6.58034602496482e-05	3.0662854997987e-05	9.73423968190062e-08	0.00297760657629658	9.73423968190062e-07	0.0128558156630925	0.127509584332391	0.0207224441196237	0.0251233912222078	0.0707411533282923	0.179640039497651	0.00285534452589191	0.0116979278529304	TRUE
SRR9624859	5e+06	1922918	0.4913138	0.0744052	2e-07	0.00028	2e-07	0.0979254	0.1786532	0	1.58e-05	0.0003908	2.12e-05	2.02e-05	0.0023748	2.78e-05	0.002154	0.006431	0.0126794	0.0221062	0.0632874	0.0442444	0.0021498	0.0015192	TRUE
SRR9624860	5701861	2364781	0.434335561670128	0.000809209484412195	0	0.00222155538340903	0	0.0196235930689998	0.0349387682372475	0	7.01525344093797e-07	6.22603742883245e-05	3.15686404842209e-05	0	0.00145531432632258	0	0.00949093638024498	0.262449751054963	0.0132311187522811	0.0157524008389542	0.0438818133237552	0.146899582434577	0.00429964883395088	0.0105162156706381	TRUE
SRR9624861	5769725	1810932	0.467478432680934	0.00144270307510323	0	0.00140387973430276	1.7331848571639e-06	0.0357547370108627	0.00695423092088444	0	0	0.000105897594772714	7.15805346008692e-05	0	0.00345822374549914	1.38654788573112e-06	0.0130063391236151	0.134710926430636	0.0192770019368341	0.0230194679989081	0.0648004887581297	0.209365091057199	0.00231865470191387	0.0168292249630615	TRUE
SRR9624862	6161093	1726271	0.56392688764802	0.000832157540877893	0	0.00428479167576273	5.51850134383623e-06	0.0255472527358376	0.00814352258600868	0	0	3.91164359960156e-05	2.12624610600749e-05	8.11544315270034e-07	0.0111340633877788	0	0.0129733474239068	0.0795095935088141	0.015170847120795	0.0199868757053335	0.0547053907480377	0.160770337341118	0.0288357926101749	0.0141124310248198	TRUE
SRR9624863	6895831	1911216	0.604192446131583	0.000535540966708726	0	0.00185648401186166	0	0.0197796320704495	0.0199310278920699	0	0	4.21994100493472e-05	2.94380764261769e-05	0	0.00184691301164428	0	0.00954025700455826	0.106073800242494	0.014940041309017	0.0162479329902371	0.0481454664419705	0.143807758629816	0.00382288951106835	0.00920817230004622	TRUE
SRR9624864	5726378	1605773	0.576535464476847	0.103958383466827	6.98521823044165e-07	0.00109318665306412	5.23891367283124e-07	0.103706042458252	0.122834713321405	0	1.43196973724054e-05	0.000459103468195777	2.00825024125197e-05	4.13874180153668e-05	0.000887821237089134	3.24812647715537e-05	0.00266713095083838	0.0046483134714474	0.00745287859096972	0.0115807933042492	0.0345413802581667	0.027013235940764	0.00139197936287126	0.00112007974325132	TRUE
SRR9624865	5e+06	1863813	0.4488804	0.0006262	0	0.0112086	1.48e-05	0.021226	0.0200374	0	0	0.0001222	2.64e-05	0	0.0022926	2e-07	0.0124746	0.2657132	0.0124728	0.0153432	0.045579	0.1207746	0.013841	0.0093668	TRUE
SRR9624866	5e+06	1620217	0.4582892	0.137281	0	0.0004216	1.4e-06	0.0664834	0.2357766	0	1.5e-05	0.0003594	2.68e-05	5.12e-05	0.000987	4.52e-05	0.0168742	0.0135086	0.005621	0.0098734	0.028968	0.0229874	0.0015352	0.0008944	TRUE
SRR9624867	6077646	1601653	0.599744045638723	0.000677564965119719	0	0.000897715990697714	9.87224329946167e-07	0.0251938003628378	0.00837248500488512	0	0	0.000139034093134085	2.87940429567632e-05	0	0.00223869570554126	3.61982254313594e-06	0.0101475143501283	0.0927020099558283	0.0142645688807805	0.0192663409484527	0.0506921594314641	0.159905002693477	0.0029555851064705	0.0127700757826303	TRUE
SRR9624868	5e+06	1143167	0.6235962	0.116777	0	0.001145	8e-07	0.0632618	0.1035066	2e-07	2.16e-05	0.0002944	3.1e-05	6.56e-05	0.0011394	2.6e-05	0.0039136	0.00576	0.0069624	0.0115624	0.0321606	0.0260286	0.002044	0.0017028	TRUE
SRR9624869	5e+06	1886776	0.3629806	0.1835714	1.8e-06	0.0004124	6.8e-06	0.1021618	0.238047	2e-07	2.9e-05	0.0006474	3.54e-05	0.0001744	0.0012712	0.0002022	0.0192988	0.0121142	0.006962	0.0110028	0.0312216	0.0264618	0.0023192	0.001078	TRUE
SRR9624870	5e+06	1045558	0.6277422	0.1124812	0	0.0004226	1.6e-06	0.0491662	0.1321442	0	1.08e-05	0.0002496	2.42e-05	5.06e-05	0.0006428	4.34e-05	0.0105038	0.0058386	0.0053682	0.009047	0.0252198	0.0190414	0.0011746	0.0008272	TRUE
SRR9624871	5e+06	1680112	0.5066184	0.1074872	2.8e-06	0.0013862	8e-06	0.0980896	0.1407706	2e-07	4.8e-06	0.0002848	3.38e-05	0.0001908	0.0027422	0.0001766	0.0033192	0.0124498	0.011028	0.0180202	0.0499828	0.0389142	0.0056734	0.0028164	TRUE
SRR9624872	5e+06	1992912	0.4371198	0.0730266	0	0.000259	2e-07	0.0549214	0.3175408	0	2.8e-06	0.000252	1.86e-05	1.64e-05	0.000878	1.28e-05	0.0195326	0.0201234	0.0056832	0.0108886	0.0321834	0.025602	0.0011856	0.0007528	TRUE
SRR9624873	6000679	1681388	0.559514348292918	0.00077374577110357	0	0.000885899745678781	6.66591230759052e-07	0.0274630587638499	0.00791693739991758	0	0	7.91577086526375e-05	3.26629703071936e-05	1.66647807689763e-07	0.00299516104760811	6.66591230759052e-07	0.0137286130452904	0.100240656099085	0.0168624250688964	0.0207131559611837	0.0605763114474212	0.170580029360011	0.00409353674809134	0.0135428007397163	TRUE
SRR9624874	9364679	3260346	0.409804329651876	0.00136758558408676	0	0.000448600533985201	1.38819493973045e-06	0.0373838761584887	0.00825644958038604	0	0	4.54900803327055e-05	5.72363452073477e-05	0	0.00241609990048778	9.61058035198003e-07	0.0130048237638471	0.140941723683214	0.0196803328763324	0.0271477538098209	0.0686953605136919	0.251881564760522	0.00200604847213663	0.0168603750326092	TRUE
SRR9624875	5e+06	1445173	0.5083782	0.0006046	0	0.0373614	1.8e-06	0.0290306	0.0117856	0	2e-07	7.82e-05	4.42e-05	2e-07	0.0034068	1.8e-06	0.0108294	0.0824064	0.0122542	0.0180254	0.0439458	0.188274	0.0385032	0.015068	TRUE
SRR9624876	5e+06	1470751	0.5876154	0.0005682	0	0.0026516	1.4e-06	0.0252758	0.0059578	0	0	6.44e-05	1.74e-05	0	0.0034172	0	0.0144018	0.063232	0.0220692	0.026332	0.075416	0.1520808	0.0067276	0.0141714	TRUE
SRR9624877	8249228	1934112	0.612275839630084	0.000916570617274732	0	0.00426330803318808	4.84893859158699e-07	0.0227121859160639	0.0063786574937679	0	0	2.21838940565105e-05	2.55781510706214e-05	0	0.00211122786277698	2.4244692957935e-07	0.0101196136171773	0.0997124821862118	0.0153254340891051	0.0180504163541122	0.0524190869739568	0.140757171458954	0.00610663203877987	0.00880288434263182	TRUE
SRR9624878	7243380	2484595	0.456130563355781	0.00105047643503447	0	0.0015186280438138	2.89919899273544e-06	0.0257820244140167	0.0202557369625782	0	0	3.72754156208842e-05	3.42381595332566e-05	1.38057094892164e-07	0.00207334145109051	6.90285474460818e-07	0.0105024173797316	0.210607478828945	0.0156450441644647	0.0192546849675152	0.0547878200508602	0.170128586378183	0.00189345305644602	0.010294503394824	TRUE
SRR9624879	6887564	2733568	0.440064150402087	0.000578288637317925	0	0.0019787837906116	6.53351460690601e-06	0.0180746051869718	0.0616820402685187	0	0	3.31031406749905e-05	4.16693042707117e-05	0	0.00145436035149728	0	0.00933682794090915	0.286591166339797	0.0115519797710773	0.0126138936785197	0.0388905279137878	0.106334547308744	0.00288200588771299	0.0078855165628951	TRUE
SRR9624880	9540263	2895675	0.485935031350813	0.00174198551968641	0	0.000639395370966188	4.19275653092582e-07	0.0330890249042401	0.00675547414154096	0	0	5.96419616524199e-05	4.75877866260081e-05	4.19275653092582e-07	0.00234783883840519	1.04818913273146e-06	0.0122652803177439	0.124224877238709	0.0177632419567469	0.022967291362932	0.0630936484665045	0.213081547122967	0.00193212702836389	0.0140541198916634	TRUE
SRR9624881	9870761	2884389	0.490600876669995	0.00199650259995151	0	0.000241926635646431	4.25499107920858e-06	0.0335028879738857	0.0108884208623834	0	0	6.46353406794066e-05	4.87297787880793e-05	1.01309311409728e-07	0.00230863658840489	2.02618622819456e-07	0.00975142646043198	0.15054016605204	0.0140568695767226	0.0204952789354336	0.0509112721906649	0.200325081318452	0.00171425485836401	0.0125484752391432	TRUE
SRR9624882	6484922	1703302	0.573239431407193	0.00122499545869634	0	0.000504092416223356	1.07942701546757e-06	0.0279112069505231	0.00636646053722774	0	0	4.4410711493523e-05	3.70089262446025e-05	0	0.00168637340587905	6.16815437410041e-07	0.0104067558561229	0.0893137959099585	0.014275576483418	0.01986700842354	0.052012190740305	0.187497860421451	0.0013056440771377	0.0143054920321324	TRUE
SRR9624883	5e+06	1015671	0.6594212	0.100918	6.2e-06	0.00144	4.6e-06	0.0463656	0.1213426	2e-07	1.74e-05	0.0004004	1.38e-05	7.88e-05	0.001285	9.04e-05	0.0044518	0.0086408	0.0049676	0.0076436	0.0222092	0.016959	0.0023366	0.0014072	TRUE
SRR9624884	8593592	1269261	0.761517535391487	0.000332107924136962	0	0.000833178954737437	1.86185241282109e-06	0.0123083572038328	0.00688001012847713	0	0	1.47784535267674e-05	3.26987830001704e-05	0	0.00321460455651141	0	0.00610652681672577	0.0579278141201025	0.00801108546926594	0.0090145075540007	0.0250712391279456	0.0749893641680918	0.0273446772897759	0.00639965220596928	TRUE
SRR9624885	6760161	2128747	0.536268736794878	0.000536377757867009	0	0.000436528064938098	3.84606224615065e-06	0.0258186158584093	0.0179501642046691	0	0	6.70102383656247e-05	5.31052440910801e-05	1.47925471005794e-07	0.00205690367433557	0	0.00867124318488864	0.141198116435393	0.0135409496903994	0.0190610844919226	0.0488245768111144	0.172204922338388	0.00193131494945165	0.0113763562731716	TRUE
SRR9624886	6174027	2106759	0.452535759885728	0.000297050855138794	0	0.0243139526276772	1.55490087749859e-05	0.0200664817306435	0.0279804412905872	0	3.23937682812207e-07	0.000149173302935021	2.33235131624789e-05	0	0.00251521413819538	9.7181304843662e-07	0.0206079435674642	0.261843364144666	0.00805973151720911	0.0113323119578194	0.0307564252634464	0.0955467152961916	0.035322164933843	0.00863310121578671	TRUE
SRR9624888	5625168	948428	0.665341550687908	0.141075075446636	1.77772468306724e-07	0.00033972318693415	2.31104208798742e-06	0.0460748905632685	0.0778956290727672	3.55544936613449e-07	7.9997610738026e-06	0.000293857890111015	1.52884322743783e-05	9.11972762413496e-05	0.000835352828573298	5.90204594778325e-05	0.0017739914612328	0.00535557338020838	0.00562916520893243	0.00946887275188937	0.0246115316022561	0.018824859986404	0.00137293677273283	0.000930638871585702	TRUE
SRR9624889	5e+06	1333661	0.6181636	0.0808082	0	0.000305	8e-07	0.078367	0.1270998	0	2.32e-05	0.0003944	2.84e-05	3.8e-05	0.0014012	2.72e-05	0.003725	0.0056648	0.007058	0.0122814	0.0330932	0.0286236	0.0016448	0.0012524	TRUE
SRR9624890	8254580	1097115	0.765113791374001	0.000501418606397903	0	0.000480339399460663	2.18060761419721e-06	0.0169109754827017	0.00374289182490205	0	1.93831787928641e-06	4.79733675123386e-05	1.93831787928641e-05	1.21144867455401e-07	0.00113464282858728	2.78633195147421e-06	0.00497178536036964	0.0626769623651355	0.00726178678987907	0.0108227190238631	0.0250958861625909	0.0932735523794063	0.00182856062937182	0.00611030482471549	TRUE
SRR9624891	6994398	2075786	0.529060399479698	0.00104912531428723	0	0.00501644315922543	3.28834590196326e-06	0.0307637626569149	0.00630447395186834	0	0	4.80384444808545e-05	4.70376435541701e-05	1.42971560954924e-07	0.00237404276965652	4.28914682864773e-07	0.0109497629388548	0.0840937275802721	0.0159679217568117	0.0220933953143644	0.0599435433900101	0.210519475729005	0.00656654082309871	0.0151984488157523	TRUE
